timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780887233661,45,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887233707,44,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887233752,45,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,5,0,0
1780887233798,4,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887233803,44,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887233848,45,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887233894,45,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887233940,47,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887233987,47,HTTP Request,200,OK,Thread Group 1-2,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,47,0,0
1780887234614,52,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,52,0,3
1780887234667,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887234671,44,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887234715,44,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887234760,46,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887234807,46,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887234854,46,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887234901,46,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887234948,47,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,47,0,0
1780887234996,44,HTTP Request,200,OK,Thread Group 1-3,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887235612,47,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,47,0,3
1780887235660,43,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887235704,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887235707,45,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887235753,43,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887235797,45,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887235844,44,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887235889,47,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887235937,46,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887235985,7,HTTP Request,200,OK,Thread Group 1-4,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,7,0,0
1780887236610,47,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,47,0,2
1780887236658,4,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887236662,43,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887236706,44,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887236751,45,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887236796,46,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887236843,49,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,49,0,0
1780887236893,50,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,50,0,0
1780887236944,48,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,47,0,0
1780887236992,10,HTTP Request,200,OK,Thread Group 1-5,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,8,0,0
1780887237615,48,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,48,0,2
1780887237664,44,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887237709,43,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887237753,44,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887237798,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887237803,44,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887237848,46,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887237895,45,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887237941,44,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887237986,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887238612,49,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,49,0,3
1780887238662,43,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887238706,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887238710,44,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887238754,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887238758,43,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887238802,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887238806,44,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887238851,44,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887238896,5,HTTP Request,200,OK,Thread Group 1-7,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,4,0,0
1780887239613,47,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,47,0,2
1780887239661,44,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887239706,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887239709,43,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887239752,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887239756,44,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887239801,3,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887239804,44,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887239849,44,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887239894,44,HTTP Request,200,OK,Thread Group 1-8,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887240611,48,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,48,0,2
1780887240662,45,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887240707,44,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887240752,45,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,45,0,0
1780887240798,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887240801,43,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887240844,44,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,3,0,0
1780887240889,2,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887240891,43,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887240935,3,HTTP Request,200,OK,Thread Group 1-9,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887241612,49,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,49,0,3
1780887241662,46,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,46,0,0
1780887241709,49,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,49,0,0
1780887241758,44,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887241803,44,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,44,0,0
1780887241847,43,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887241890,43,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,43,0,0
1780887241934,43,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887241978,2,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
1780887241981,3,HTTP Request,200,OK,Thread Group 1-10,text,true,,10660,169,1,1,http://127.0.0.1:50097/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b#,2,0,0
